"","x"
"1571",35.26155109
"1572",0.275668441
"1573",4.057606054
"1574",8.039691846
"1575",2.547971795
"1576",17.09448081
"1577",30.59514524
"1578",26.31222578
"1579",50.09944792
"1580",55.00354925
"1581",6.968929302
"1582",18.1188647
"1583",29.06844689
"1584",0
"1585",1.25144582
"1586",8.110761371
"1587",9.109122278
"1588",0.121773863
"1589",3.267294839
"1590",9.105544009
"1591",0.689951869
"1592",8.876631997
"1593",6.083579291
"1594",7.972544215
"1595",11.17697809
"1596",13.03686492
"1597",3.23775549
"1598",7.996830791
"1599",9.676524882
"1600",0
"1601",0
"1602",3.342369627
"1603",23.70536277
"1604",0
"1605",0
"1606",1.742923089
"1607",0
"1608",1.132043957
"1609",4.889819476
"1610",4.510171982
"1611",34.38173794
"1612",42.29478749
"1613",0
"1614",5.948041851
"1615",8.970807298
"1616",0
"1617",0
"1618",3.074612079
"1619",14.24693951
"1620",0
"1621",0
"1622",0.878081853
"1623",0
"1624",0.830867403
"1625",2.902396599
"1626",6.536001371
"1627",46.5446166
"1628",46.08846314
"1629",0
"1630",3.074693717
"1631",5.085670913
"1632",0
"1633",18.46507819
"1634",13.47157217
"1635",37.38354754
"1636",1.208332351
"1637",39.67142934
"1638",41.17834608
"1639",10.30004263
"1640",61.72597738
"1641",62.91956913
"1642",19.78619625
"1643",23.5354934
"1644",21.9180702
"1645",47.96214472
"1646",27.15198165
"1647",76.45126838
"1648",0
"1649",0
"1650",30.36311877
"1651",31.86956379
"1652",0.542497492
"1653",14.09805788
"1654",17.10738006
"1655",3.019148584
"1656",33.44114491
"1657",35.15374563
"1658",24.23900204
"1659",43.49187499
"1660",48.23965662
"1661",14.0670777
"1662",26.30947521
"1663",35.92744664
"1664",0
"1665",12.90070345
"1666",25.0144043
"1667",42.53147932
"1668",0.44794504
"1669",12.94497014
"1670",24.71545556
"1671",2.841459947
"1672",36.58244249
"1673",64.13599101
"1674",32.16531055
"1675",51.64764803
"1676",58.39892185
"1677",13.37572764
"1678",30.61273502
"1679",47.66948987
"1680",0
"1681",9.055172217
"1682",8.916453721
"1683",8.674987339
"1684",1.468935867
"1685",2.627491811
"1686",4.471163192
"1687",6.90640733
"1688",8.653540466
"1689",10.22354965
"1690",7.147436012
"1691",9.80291595
"1692",10.13794025
"1693",3.031273928
"1694",4.546819288
"1695",8.546147234
"1696",0
"1697",7.131859569
"1698",17.58389829
"1699",26.35991815
"1700",0
"1701",0.665064231
"1702",2.871965335
"1703",0
"1704",4.892554111
"1705",8.121165956
"1706",11.68964545
"1707",24.97534285
"1708",29.2582978
"1709",0.894637207
"1710",2.546576237
"1711",7.473385241
"1712",0
"1713",9.967512853
"1714",17.78386933
"1715",18.90594075
"1716",0
"1717",2.785991996
"1718",3.936030958
"1719",3.462173057
"1720",12.57060724
"1721",12.67179243
"1722",14.22488447
"1723",19.78249574
"1724",23.41994655
"1725",6.131625875
"1726",9.894361569
"1727",12.53742021
"1728",0
"1729",9.616112883
"1730",13.66496862
"1731",11.85429164
"1732",2.579332416
"1733",16.4358293
"1734",18.29616546
"1735",2.889330361
"1736",19.25650723
"1737",19.42489921
"1738",30.38899776
"1739",38.88072897
"1740",40.27887601
"1741",11.94269708
"1742",21.93776353
"1743",23.04134387
"1744",0
"1745",10.309392
"1746",32.25917309
"1747",36.38251036
"1748",0.321740184
"1749",33.60384304
"1750",42.00742206
"1751",1.095223411
"1752",52.43953497
"1753",54.90007838
"1754",54.22895975
"1755",63.56431346
"1756",63.2869505
"1757",12.05436323
"1758",57.02971842
"1759",54.65489395
"1760",0
"1761",23.76547665
"1762",35.88987774
"1763",46.36906778
"1764",0.857255308
"1765",44.39407022
"1766",53.10447809
"1767",5.49871711
"1768",68.26027768
"1769",67.19924832
"1770",73.07610721
"1771",81.15618498
"1772",79.52732954
"1773",39.62688642
"1774",82.02772208
"1775",86.76211847
"1776",0
"1777",10.05139356
"1778",12.33593597
"1779",10.49048013
"1780",0.970983294
"1781",13.33701887
"1782",17.14482537
"1783",4.522238884
"1784",14.62829911
"1785",13.95628888
"1786",19.47556274
"1787",21.66443641
"1788",18.99441923
"1789",12.14875689
"1790",14.44407911
"1791",11.72782605
"1792",0
"1793",0.330501293
"1794",5.800095284
"1795",9.518190042
"1796",0
"1797",6.77799041
"1798",14.9053934
"1799",0
"1800",12.68915479
"1801",30.40581968
"1802",8.246523526
"1803",36.7072802
"1804",54.29333472
"1805",0
"1806",19.13564251
"1807",13.7385945
"1808",0
"1809",0.419612341
"1810",11.85943612
"1811",33.82793233
"1812",0
"1813",13.87014343
"1814",33.28584241
"1815",0
"1816",24.59821074
"1817",66.86881109
"1818",14.03184959
"1819",60.85990802
"1820",80.53864746
"1821",0
"1822",46.74806516
"1823",45.53588257
"1824",0
"1825",21.18588073
"1826",23.00642082
"1827",39.51659226
"1828",2.048615833
"1829",44.92520247
"1830",47.05254638
"1831",13.82100293
"1832",72.6088082
"1833",69.38989345
"1834",62.426823
"1835",76.21686958
"1836",70.35430221
"1837",59.99235473
"1838",75.38356191
"1839",78.29631742
"1840",0
"1841",26.29043032
"1842",34.77458228
"1843",37.39782282
"1844",0.96264489
"1845",39.32908802
"1846",40.32887688
"1847",4.451923676
"1848",61.04819615
"1849",59.7575144
"1850",57.84627264
"1851",65.93366748
"1852",63.71103229
"1853",38.01577432
"1854",66.0578891
"1855",62.40731324
"1856",0
"1857",28.72536954
"1858",34.91231211
"1859",45.90687609
"1860",1.413781414
"1861",50.43757677
"1862",52.0133379
"1863",5.620589612
"1864",73.06292012
"1865",75.59377488
"1866",76.3025428
"1867",80.02551627
"1868",83.65366275
"1869",45.11238212
"1870",78.61845192
"1871",84.40416295
"1872",0
"1873",8.912186757
"1874",10.72342611
"1875",11.81277895
"1876",1.84960131
"1877",9.065649451
"1878",13.83920399
"1879",4.278834497
"1880",16.48404533
"1881",17.45236147
"1882",18.18990312
"1883",23.65087488
"1884",26.69194458
"1885",8.194090633
"1886",14.81646107
"1887",16.67869351
"1888",0
"1889",4.385154303
"1890",27.07281953
"1891",30.11809644
"1892",0
"1893",25.94022732
"1894",35.19969401
"1895",0.478819391
"1896",47.92550874
"1897",50.62222146
"1898",38.10999093
"1899",54.30595244
"1900",57.95225277
"1901",3.496970929
"1902",46.50216111
"1903",49.89638876
"1904",0
"1905",14.03295033
"1906",33.32323005
"1907",44.03901684
"1908",4.510108394
"1909",31.15457228
"1910",42.55967392
"1911",16.12823791
"1912",58.864107
"1913",61.87528527
"1914",63.35366236
"1915",81.85780625
"1916",86.21496371
"1917",26.57993699
"1918",73.72948461
"1919",77.85078652
"1920",0
"1921",3.167837071
"1922",1.983204496
"1923",2.106143629
"1924",0.295056228
"1925",9.853260903
"1926",9.685019183
"1927",2.658633939
"1928",14.46737016
"1929",17.15607423
"1930",28.40072634
"1931",32.01759643
"1932",39.75657581
"1933",1.859601121
"1934",3.947187556
"1935",5.007207988
"1936",0
"1937",2.874679313
"1938",28.48464058
"1939",35.59381518
"1940",0
"1941",19.70724871
"1942",37.2145199
"1943",5.479660726
"1944",38.82629912
"1945",64.96884309
"1946",42.31281665
"1947",57.9744807
"1948",65.15148191
"1949",3.551606076
"1950",53.91867484
"1951",62.34681732
"1952",0
"1953",4.68080841
"1954",29.59583126
"1955",43.56818344
"1956",0
"1957",35.46998729
"1958",49.74093184
"1959",5.688672061
"1960",64.99704829
"1961",75.71719698
"1962",77.92695821
"1963",88.82757824
"1964",84.31065923
"1965",8.955957809
"1966",80.64990682
"1967",92.20931063
"1968",0
"1969",2.887815395
"1970",11.65626027
"1971",12.51034862
"1972",0.1532428
"1973",10.4212352
"1974",15.44371593
"1975",1.034854608
"1976",15.70792465
"1977",11.23128528
"1978",13.20129952
"1979",14.46827704
"1980",13.88482007
"1981",6.968372781
"1982",15.40870509
"1983",14.85665703
"1984",0
"1985",0
"1986",4.220973073
"1987",11.98186799
"1988",0
"1989",3.378377543
"1990",15.30703648
"1991",3.549284452
"1992",7.705318498
"1993",41.94054392
"1994",9.609943508
"1995",15.35251148
"1996",43.16671419
"1997",0
"1998",11.61765415
"1999",12.24697181
"2000",0
"2001",0.413827697
"2002",9.508022367
"2003",32.14841463
"2004",0
"2005",7.275251821
"2006",35.33585167
"2007",3.20619178
"2008",16.32124134
"2009",73.16269955
"2010",21.81045338
"2011",48.23235239
"2012",78.78970759
"2013",0
"2014",12.90161423
"2015",26.6793303
"2016",0
"2017",8.171441334
"2018",19.65092582
"2019",39.13544884
"2020",0
"2021",47.81434881
"2022",48.36396181
"2023",1.372286353
"2024",67.28395541
"2025",74.23518284
"2026",73.53944548
"2027",79.65524299
"2028",84.58893866
"2029",8.990373152
"2030",48.47717448
"2031",70.14574928
"2032",0
"2033",16.06858475
"2034",33.41994964
"2035",36.38014621
"2036",0.35921569
"2037",38.49679424
"2038",40.47969677
"2039",5.094725505
"2040",59.16896654
"2041",65.19833527
"2042",57.83107149
"2043",62.53871196
"2044",65.59087383
"2045",21.23653704
"2046",61.27839379
"2047",63.81281277
"2048",0
"2049",14.2414228
"2050",33.56777138
"2051",45.52244321
"2052",0.49264217
"2053",52.14134094
"2054",49.57379186
"2055",7.18319285
"2056",75.03674068
"2057",79.76639273
"2058",79.07949659
"2059",86.78620377
"2060",89.32312927
"2061",20.99661905
"2062",86.07412603
"2063",93.58777419
"2064",0
"2065",6.945630993
"2066",8.368171473
"2067",10.75855339
"2068",0.5287627
"2069",9.492103343
"2070",12.42396719
"2071",3.257714985
"2072",15.67304028
"2073",16.97838607
"2074",16.31613355
"2075",19.93006899
"2076",24.6686189
"2077",7.371601311
"2078",10.88559026
"2079",13.1837798
"2080",0
"2081",0.871820746
"2082",10.20185762
"2083",28.77460219
"2084",0
"2085",4.728362295
"2086",35.24488191
"2087",4.103392125
"2088",10.36729294
"2089",56.21933491
"2090",13.57914578
"2091",24.95867786
"2092",49.7806525
"2093",0
"2094",26.20309393
"2095",40.57039192
"2096",0
"2097",7.387205125
"2098",22.3492694
"2099",47.05511825
"2100",0.987020024
"2101",17.55880282
"2102",43.58283319
"2103",12.47762059
"2104",32.02304313
"2105",72.70979963
"2106",36.05565123
"2107",46.16924796
"2108",87.75322874
"2109",24.93118771
"2110",45.52509107
"2111",70.18702806
"2112",0
"2113",1.918248424
"2114",2.933858815
"2115",3.446957245
"2116",0
"2117",7.829216765
"2118",11.24955158
"2119",0.628858286
"2120",12.30029297
"2121",17.30024922
"2122",17.08713871
"2123",21.75875381
"2124",27.05720868
"2125",2.029011587
"2126",3.679918653
"2127",5.39705828
"2128",0
"2129",3.399446884
"2130",24.03126631
"2131",37.04718214
"2132",0
"2133",20.36820588
"2134",37.1376218
"2135",0.375286042
"2136",34.22216946
"2137",60.33199916
"2138",28.41978949
"2139",37.45572206
"2140",46.33728613
"2141",3.063860217
"2142",43.8122723
"2143",54.92415457
"2144",0
"2145",7.259820865
"2146",29.47262424
"2147",47.11942721
"2148",0.382305168
"2149",42.90896956
"2150",50.10463357
"2151",1.379250532
"2152",66.71317285
"2153",76.22505116
"2154",70.04834525
"2155",82.57086092
"2156",90.31730943
"2157",11.31144666
"2158",79.68761126
"2159",91.69839995
"2160",0
"2161",1.069060713
"2162",5.105134806
"2163",3.280980517
"2164",0
"2165",3.302452152
"2166",11.0075153
"2167",0.836644888
"2168",7.242678118
"2169",7.957289224
"2170",5.427048525
"2171",4.952408524
"2172",6.244420828
"2173",0.750246803
"2174",5.82300352
"2175",6.214566797
"2176",0
"2177",0
"2178",3.160193721
"2179",8.104754995
"2180",0
"2181",2.004686227
"2182",6.894237827
"2183",0
"2184",4.677881799
"2185",16.33859929
"2186",3.547951578
"2187",7.467378263
"2188",15.10235685
"2189",0
"2190",6.275458681
"2191",6.702513015
"2192",0
"2193",0.299153601
"2194",6.9479336
"2195",39.56647024
"2196",0
"2197",4.988380083
"2198",39.27719826
"2199",0
"2200",10.46965924
"2201",70.2716235
"2202",13.55922704
"2203",36.35900481
"2204",79.01720716
"2205",0
"2206",14.39054676
"2207",47.30915738
"2208",0
"2209",1.831351486
"2210",9.025273637
"2211",31.74709006
"2212",0
"2213",45.98289688
"2214",46.93920076
"2215",0.66547915
"2216",61.80395318
"2217",68.3339655
"2218",70.41045785
"2219",77.6347291
"2220",79.76966371
"2221",1.779970363
"2222",31.49662818
"2223",70.31871872
"2224",0
"2225",9.550418032
"2226",33.30841773
"2227",34.84480888
"2228",0.319224301
"2229",31.39385907
"2230",35.25588385
"2231",1.279456438
"2232",50.41927701
"2233",57.65452227
"2234",33.09635306
"2235",40.91072057
"2236",46.38749412
"2237",13.31813914
"2238",53.12382569
"2239",57.26273694
"2240",0
"2241",10.68115857
"2242",33.95037625
"2243",47.09445645
"2244",0.492662711
"2245",48.41843845
"2246",50.21013597
"2247",1.542228309
"2248",74.39518038
"2249",76.98654081
"2250",75.55480498
"2251",87.36384149
"2252",86.76065944
"2253",11.83956232
"2254",83.80386815
"2255",92.12702212
"2256",0
"2257",3.449624718
"2258",3.932288397
"2259",5.419599738
"2260",0
"2261",4.7783658
"2262",8.071196301
"2263",0.526967727
"2264",9.746425367
"2265",14.43785417
"2266",8.586375019
"2267",11.06445724
"2268",15.42196799
"2269",2.238996806
"2270",8.862814974
"2271",10.8296376
"2272",0
"2273",0.432282788
"2274",4.469322068
"2275",18.53801466
"2276",0
"2277",3.046255894
"2278",24.02218457
"2279",0
"2280",5.605744575
"2281",39.2434395
"2282",3.747141461
"2283",6.703331473
"2284",17.35228888
"2285",0
"2286",12.57405954
"2287",29.29764197
"2288",0
"2289",6.92498784
"2290",19.60222309
"2291",43.94123378
"2292",1.061200258
"2293",17.8480573
"2294",39.0058585
"2295",2.373221649
"2296",29.36083658
"2297",68.1907703
"2298",29.35743486
"2299",35.64598437
"2300",77.54677515
"2301",7.732563505
"2302",36.03481726
"2303",63.99072189
"2304",0
"2305",0
"2306",0.296524645
"2307",0
"2308",0
"2309",0
"2310",0
"2311",0
"2312",0
"2313",0
"2314",0
"2315",0
"2316",0
"2317",0
"2318",0
"2319",0
"2320",0
"2321",17.36491347
"2322",27.46647446
"2323",34.89767991
"2324",0.426836265
"2325",9.912732719
"2326",21.7977125
"2327",2.86790041
"2328",34.68012306
"2329",42.17741181
"2330",26.14998957
"2331",49.4018977
"2332",40.9724255
"2333",11.67138777
"2334",26.55730378
"2335",38.4179882
"2336",0
"2337",18.14790513
"2338",31.22142105
"2339",45.90521481
"2340",0.344428756
"2341",6.408110436
"2342",15.48048004
"2343",2.68757234
"2344",23.14452899
"2345",50.86354716
"2346",28.88381703
"2347",51.52656955
"2348",59.0740653
"2349",8.431077782
"2350",22.07470925
"2351",34.74690376
"2352",0
"2353",11.13292009
"2354",15.0324858
"2355",14.02259716
"2356",3.02090007
"2357",9.070205476
"2358",6.999679881
"2359",14.86219247
"2360",19.33424545
"2361",12.44362591
"2362",12.438351
"2363",18.58444117
"2364",17.39978172
"2365",17.22825534
"2366",8.798104801
"2367",11.59336493
"2368",0
"2369",2.550915003
"2370",9.795326165
"2371",19.55154349
"2372",0
"2373",0.602239969
"2374",2.613234135
"2375",0
"2376",3.339136515
"2377",3.546985039
"2378",10.00194934
"2379",18.5257144
"2380",21.49059564
"2381",1.445871909
"2382",0.929191796
"2383",3.66151941
"2384",0
"2385",10.78337463
"2386",27.09846988
"2387",23.3532112
"2388",0
"2389",5.298016227
"2390",10.26938874
"2391",1.52899949
"2392",19.26994536
"2393",30.9794262
"2394",18.83260332
"2395",28.69582004
"2396",28.02951353
"2397",4.247160433
"2398",18.76658525
"2399",26.7561311
"2400",0
"2401",0.522267307
"2402",0
"2403",0
"2404",0
"2405",0
"2406",0
"2407",0
"2408",0
"2409",0
"2410",0
"2411",0
"2412",0
"2413",0
"2414",0
"2415",0
"2416",0
"2417",0.757519124
"2418",0.546791384
"2419",0.70766924
"2420",0
"2421",0
"2422",1.933202382
"2423",0
"2424",1.204026973
"2425",0.602410789
"2426",0
"2427",1.437346554
"2428",1.530768374
"2429",0
"2430",0
"2431",0.027450906
"2432",0
"2433",16.82018282
"2434",21.42393699
"2435",19.15166059
"2436",0.423167396
"2437",4.73013199
"2438",9.35930625
"2439",3.525705852
"2440",17.85871647
"2441",21.48672588
"2442",7.156167613
"2443",11.85200713
"2444",13.49999802
"2445",4.333466821
"2446",12.51722888
"2447",18.54827099
"2448",0
"2449",16.76617673
"2450",27.47304315
"2451",35.89724622
"2452",0.850358426
"2453",9.607508599
"2454",11.82938133
"2455",8.822068949
"2456",25.87549138
"2457",34.29689514
"2458",17.200701
"2459",24.04057337
"2460",23.94536549
"2461",15.22072074
"2462",20.45508721
"2463",28.5480245
"2464",0
"2465",13.87079949
"2466",22.22290277
"2467",26.64038865
"2468",0
"2469",1.629425083
"2470",2.128691227
"2471",2.570236026
"2472",8.384736601
"2473",11.20904607
"2474",6.819997972
"2475",13.1450619
"2476",12.68763797
"2477",3.235819119
"2478",5.972926182
"2479",8.041639597
"2480",0
"2481",18.97711675
"2482",28.60232004
"2483",40.27113975
"2484",0
"2485",1.79441071
"2486",2.066222749
"2487",5.163801227
"2488",11.8907701
"2489",29.83775681
"2490",16.58042552
"2491",26.94242513
"2492",27.31009438
"2493",5.543745956
"2494",10.25341715
"2495",14.86685885
"2496",0
"2497",0
"2498",0
"2499",0
"2500",0
"2501",0.801086523
"2502",2.97427716
"2503",0
"2504",1.599458738
"2505",2.601590615
"2506",3.510094374
"2507",8.008432112
"2508",9.011992674
"2509",0
"2510",0
"2511",1.171055965
"2512",0
"2513",24.21309665
"2514",35.9238924
"2515",35.32665147
"2516",0.553507484
"2517",36.52871122
"2518",40.65115531
"2519",2.408749938
"2520",56.8433722
"2521",58.99233401
"2522",60.26102193
"2523",60.25206697
"2524",63.42879895
"2525",25.82773903
"2526",60.28357539
"2527",61.92858478
"2528",0
"2529",28.1327933
"2530",40.09723237
"2531",48.69500261
"2532",0.723968187
"2533",51.38895599
"2534",56.62080434
"2535",2.853941347
"2536",73.31932313
"2537",74.44046437
"2538",81.53694628
"2539",85.40177854
"2540",88.51390693
"2541",31.87466664
"2542",85.8122803
"2543",83.31333267
"2544",0
"2545",13.02655322
"2546",16.09836574
"2547",15.87410565
"2548",1.879419954
"2549",14.85699263
"2550",19.37897224
"2551",4.57865157
"2552",22.0084522
"2553",22.22340072
"2554",21.68221926
"2555",35.06478929
"2556",30.72459608
"2557",10.88472418
"2558",21.37540077
"2559",23.67114189
"2560",0
"2561",0.747411772
"2562",9.794715203
"2563",23.9717282
"2564",0
"2565",6.683677134
"2566",25.46788478
"2567",0
"2568",14.43583555
"2569",41.96736477
"2570",12.36409536
"2571",33.74087377
"2572",44.53583158
"2573",0
"2574",30.43973822
"2575",39.10680932
"2576",0
"2577",22.894141
"2578",27.11496768
"2579",41.66866973
"2580",2.863405084
"2581",21.62255716
"2582",35.07362546
"2583",13.56968075
"2584",44.1778543
"2585",61.5016932
"2586",48.36115435
"2587",61.11611165
"2588",70.86807008
"2589",39.35843617
"2590",54.8424453
"2591",60.06619639
"2592",0
"2593",1.009269411
"2594",5.034974824
"2595",4.765281768
"2596",0.359225753
"2597",4.621114909
"2598",3.876829723
"2599",0.400015161
"2600",5.425616594
"2601",8.36792795
"2602",3.451949517
"2603",4.84059533
"2604",10.03634536
"2605",1.309393322
"2606",2.689766175
"2607",4.416019864
"2608",0
"2609",0
"2610",1.785587557
"2611",3.141934656
"2612",0
"2613",0.74784749
"2614",2.732925094
"2615",0.518126221
"2616",2.39251025
"2617",6.363967977
"2618",1.986478634
"2619",6.315944702
"2620",8.140819585
"2621",0
"2622",2.39840777
"2623",3.973986769
"2624",0
"2625",21.36830036
"2626",21.54675104
"2627",23.06691402
"2628",2.720923971
"2629",15.47495789
"2630",19.40320705
"2631",14.32160153
"2632",28.13311375
"2633",30.76250124
"2634",40.21576406
"2635",46.05681806
"2636",51.15306518
"2637",30.05876834
"2638",30.11566658
"2639",33.8132368
"2640",0
"2641",20.05913492
"2642",34.2208852
"2643",40.30244069
"2644",1.194006928
"2645",27.35092133
"2646",26.91242644
"2647",5.628261366
"2648",51.85571731
"2649",49.62220517
"2650",53.94447324
"2651",65.48767084
"2652",66.1445595
"2653",38.1181996
"2654",64.2716813
"2655",65.73471929
"2656",0
"2657",18.75584418
"2658",28.59018557
"2659",31.83731475
"2660",0.707045517
"2661",13.25145725
"2662",15.92909866
"2663",4.064443696
"2664",32.63137063
"2665",32.03830806
"2666",38.03832948
"2667",50.50908656
"2668",46.64490818
"2669",27.15209242
"2670",46.97084661
"2671",47.28268345
"2672",0
"2673",29.17558441
"2674",36.5598853
"2675",49.46796695
"2676",1.858400826
"2677",31.25713511
"2678",34.0355551
"2679",11.31698923
"2680",62.64758393
"2681",60.28741502
"2682",77.39811795
"2683",83.68183531
"2684",84.53852223
"2685",49.15752148
"2686",76.23035085
"2687",75.20935081
"2688",0
"2689",0
"2690",0
"2691",10.5253011
"2692",0
"2693",0
"2694",2.458138496
"2695",9.08121194
"2696",9.636653904
"2697",10.37235966
"2698",1.660025621
"2699",2.145304957
"2700",27.04583578
"2701",0
"2702",0
"2703",0
"2704",0
"2705",15.09367159
"2706",34.51239146
"2707",35.6149447
"2708",0.438548426
"2709",31.2588772
"2710",34.24307349
"2711",6.866213056
"2712",62.44858365
"2713",65.94190973
"2714",58.32558385
"2715",60.47798465
"2716",63.18914382
"2717",18.36789148
"2718",59.7949718
"2719",64.64035682
"2720",0
"2721",17.38451108
"2722",38.46400948
"2723",51.11682644
"2724",0.578158424
"2725",45.97256872
"2726",47.70226953
"2727",7.228003443
"2728",79.8902752
"2729",80.5818059
"2730",84.9300227
"2731",89.419451
"2732",89.55924552
"2733",13.66378067
"2734",86.89971677
"2735",87.237545
"2736",0
"2737",11.30133212
"2738",10.82736056
"2739",12.11048821
"2740",1.03540736
"2741",15.16491224
"2742",19.46778248
"2743",8.038113026
"2744",23.73944169
"2745",30.46158728
"2746",24.62070452
"2747",28.5763008
"2748",36.14968182
"2749",13.71916528
"2750",13.98206369
"2751",18.13660134
"2752",0
"2753",0.927604534
"2754",7.316239252
"2755",21.43045359
"2756",0
"2757",3.292807267
"2758",23.04423411
"2759",0
"2760",7.479579469
"2761",39.99701682
"2762",9.836570629
"2763",16.26033077
"2764",36.05690183
"2765",0
"2766",15.39357697
"2767",27.6789971
"2768",0
"2769",20.24596352
"2770",29.08430143
"2771",38.79638342
"2772",0.851812248
"2773",26.7810647
"2774",29.42310745
"2775",7.689322987
"2776",45.3883139
"2777",59.85587044
"2778",49.94868445
"2779",50.70720641
"2780",77.95754061
"2781",15.1222891
"2782",45.50180654
"2783",48.17982197
"2784",0
"2785",1.232632372
"2786",5.992320527
"2787",4.022257677
"2788",0
"2789",3.26158183
"2790",6.286120839
"2791",9.606838288
"2792",13.59760256
"2793",10.04227922
"2794",4.444109893
"2795",2.413308832
"2796",12.05269157
"2797",0
"2798",6.360003901
"2799",6.499222361
"2800",0
"2801",0.701552228
"2802",2.069098233
"2803",3.566410027
"2804",0
"2805",0.64714493
"2806",2.042704931
"2807",0.855112472
"2808",2.370474153
"2809",6.026719466
"2810",0
"2811",1.592422994
"2812",2.633148758
"2813",0
"2814",1.73070141
"2815",2.661542727
"2816",0
"2817",20.0833829
"2818",22.43503561
"2819",22.47082227
"2820",0.788355769
"2821",15.37805239
"2822",15.73387398
"2823",13.65409275
"2824",30.87951231
"2825",33.69627508
"2826",40.01187418
"2827",40.89777506
"2828",44.9389876
"2829",28.90716664
"2830",32.16902238
"2831",33.39106531
"2832",0
"2833",16.27214516
"2834",30.61272696
"2835",42.70251629
"2836",0.593797719
"2837",23.1010236
"2838",29.85245303
"2839",9.228754169
"2840",54.9141799
"2841",59.29246641
"2842",56.49708288
"2843",63.56506276
"2844",68.44214129
"2845",36.10795647
"2846",70.74157393
"2847",73.24639173
"2848",0
"2849",16.10027076
"2850",29.89972719
"2851",33.0062022
"2852",0
"2853",11.92095297
"2854",18.20662132
"2855",9.58087319
"2856",38.52322666
"2857",44.01604328
"2858",36.66758858
"2859",43.48269562
"2860",47.63381676
"2861",24.80297238
"2862",53.55291415
"2863",58.6831586
"2864",0
"2865",22.90680768
"2866",36.5499256
"2867",49.30223849
"2868",0.710304987
"2869",29.57593303
"2870",35.50826326
"2871",13.45243807
"2872",65.066599
"2873",69.13479769
"2874",80.10225068
"2875",85.13318487
"2876",89.5987779
"2877",40.91094026
"2878",80.00019125
"2879",83.40919805
"2880",0
"2881",0
"2882",0
"2883",12.15190247
"2884",0
"2885",0
"2886",7.843927615
"2887",0
"2888",1.023181291
"2889",14.17510686
"2890",0
"2891",0
"2892",17.5357483
"2893",0
"2894",0
"2895",16.7720232
"2896",0
"2897",12.19056007
"2898",34.43934364
"2899",36.629676
"2900",0.406585723
"2901",33.21564888
"2902",37.49278178
"2903",1.161532817
"2904",50.13324447
"2905",58.15311301
"2906",43.94688122
"2907",46.59177534
"2908",51.25885662
"2909",14.93339955
"2910",55.59012858
"2911",55.78951841
"2912",0
"2913",14.51047679
"2914",38.37909694
"2915",52.49415636
"2916",0.786255311
"2917",47.61178197
"2918",50.83768511
"2919",1.226267555
"2920",75.29152855
"2921",79.19714754
"2922",83.03295526
"2923",93.56409267
"2924",96.13228316
"2925",11.53765302
"2926",89.97416157
"2927",86.79260178
"2928",0
"2929",7.257395781
"2930",9.576264128
"2931",10.75553549
"2932",0.613157833
"2933",10.63604029
"2934",14.35852859
"2935",1.582170389
"2936",13.89350209
"2937",23.26106265
"2938",15.64688259
"2939",16.4099085
"2940",23.02454867
"2941",7.488530825
"2942",12.60415393
"2943",14.36942688
"2944",0
"2945",0
"2946",3.835722246
"2947",13.98397961
"2948",0
"2949",1.520182439
"2950",16.00671459
"2951",0
"2952",3.744544243
"2953",27.85496925
"2954",3.964447459
"2955",6.168096918
"2956",14.42398425
"2957",0
"2958",7.466671245
"2959",17.36013023
"2960",0
"2961",5.889073661
"2962",27.06341711
"2963",34.65614692
"2964",0
"2965",24.41645938
"2966",25.12838943
"2967",0.954745242
"2968",43.35191306
"2969",51.5902696
"2970",48.18783868
"2971",49.14544471
"2972",63.351286
"2973",3.647451971
"2974",43.17813797
"2975",47.34357171
"2976",0
"2977",0.698318685
"2978",2.97486192
"2979",3.10979023
"2980",0
"2981",0.489044772
"2982",4.88514688
"2983",0
"2984",1.305562617
"2985",6.931862367
"2986",0
"2987",0
"2988",6.151237345
"2989",0
"2990",2.42482932
"2991",7.121202503
"2992",0
"2993",0
"2994",1.12036933
"2995",1.896181594
"2996",0
"2997",0
"2998",0.974444275
"2999",0
"3000",0.9560868
"3001",2.600006823
"3002",0
"3003",0
"3004",0
"3005",0
"3006",0
"3007",1.40959558
"3008",0
"3009",17.87933698
"3010",24.40165539
"3011",24.45376754
"3012",1.682541771
"3013",18.44134196
"3014",18.87491239
"3015",6.949971836
"3016",30.37188127
"3017",33.47151562
"3018",34.48220577
"3019",35.36016156
"3020",35.68280094
"3021",18.37316337
"3022",27.82910373
"3023",37.08543096
"3024",0
"3025",8.62455294
"3026",14.26125924
"3027",28.49871025
"3028",0.538585368
"3029",13.34881918
"3030",28.28230111
"3031",1.999177844
"3032",27.16016891
"3033",50.52138402
"3034",20.00288675
"3035",25.99050807
"3036",40.32898976
"3037",13.34689497
"3038",40.63647217
"3039",74.04736649
"3040",0
"3041",5.195732957
"3042",19.31180946
"3043",30.77223842
"3044",0
"3045",11.75749506
"3046",23.34747951
"3047",1.039903259
"3048",28.39783953
"3049",39.89470015
"3050",13.79100096
"3051",19.53099508
"3052",26.8708629
"3053",9.3964628
"3054",40.58293806
"3055",52.66349061
"3056",0
"3057",15.85078385
"3058",32.88980878
"3059",47.13760632
"3060",0.707254592
"3061",32.71728338
"3062",41.68551837
"3063",1.753987647
"3064",54.56471519
"3065",68.58213231
